Values,Timestamp,timestamp,ma_1000,ma_5000,daily_ma_5
100,26-06-2024 06:17:55,2024-06-26 06:17:55,,,
100,26-06-2024 06:18:11,2024-06-26 06:18:11,,,
100,26-06-2024 06:18:28,2024-06-26 06:18:28,,,
100,26-06-2024 06:18:45,2024-06-26 06:18:45,,,
100,26-06-2024 06:19:00,2024-06-26 06:19:00,,,100.0
100,26-06-2024 06:19:16,2024-06-26 06:19:16,,,100.0
100,26-06-2024 09:29:05,2024-06-26 09:29:05,,,100.0
100,26-06-2024 09:29:21,2024-06-26 09:29:21,,,100.0
100,26-06-2024 09:29:37,2024-06-26 09:29:37,,,100.0
100,26-06-2024 09:29:53,2024-06-26 09:29:53,,,100.0
100,26-06-2024 09:29:56,2024-06-26 09:29:56,,,100.0
100,26-06-2024 09:30:11,2024-06-26 09:30:11,,,100.0
100,26-06-2024 09:30:27,2024-06-26 09:30:27,,,100.0
100,26-06-2024 09:30:45,2024-06-26 09:30:45,,,100.0
100,26-06-2024 09:31:01,2024-06-26 09:31:01,,,100.0
100,26-06-2024 09:31:17,2024-06-26 09:31:17,,,100.0
100,26-06-2024 09:31:34,2024-06-26 09:31:34,,,100.0
100,26-06-2024 09:31:50,2024-06-26 09:31:50,,,100.0
100,26-06-2024 09:32:06,2024-06-26 09:32:06,,,100.0
100,26-06-2024 09:32:22,2024-06-26 09:32:22,,,100.0
100,26-06-2024 09:32:38,2024-06-26 09:32:38,,,100.0
100,26-06-2024 09:32:39,2024-06-26 09:32:39,,,100.0
100,26-06-2024 09:32:56,2024-06-26 09:32:56,,,100.0
100,26-06-2024 09:33:13,2024-06-26 09:33:13,,,100.0
100,26-06-2024 09:33:31,2024-06-26 09:33:31,,,100.0
100,26-06-2024 09:33:46,2024-06-26 09:33:46,,,100.0
100,26-06-2024 09:34:01,2024-06-26 09:34:01,,,100.0
100,26-06-2024 09:34:19,2024-06-26 09:34:19,,,100.0
100,26-06-2024 09:34:35,2024-06-26 09:34:35,,,100.0
100,26-06-2024 09:34:52,2024-06-26 09:34:52,,,100.0
100,26-06-2024 09:35:07,2024-06-26 09:35:07,,,100.0
100,26-06-2024 09:35:23,2024-06-26 09:35:23,,,100.0
100,26-06-2024 09:35:25,2024-06-26 09:35:25,,,100.0
100,26-06-2024 09:35:41,2024-06-26 09:35:41,,,100.0
100,26-06-2024 09:35:56,2024-06-26 09:35:56,,,100.0
100,26-06-2024 09:36:14,2024-06-26 09:36:14,,,100.0
99,26-06-2024 09:36:30,2024-06-26 09:36:30,,,99.8
99,26-06-2024 09:36:47,2024-06-26 09:36:47,,,99.6
99,26-06-2024 09:37:04,2024-06-26 09:37:04,,,99.4
99,26-06-2024 09:37:20,2024-06-26 09:37:20,,,99.2
99,26-06-2024 09:37:35,2024-06-26 09:37:35,,,99.0
99,26-06-2024 09:37:52,2024-06-26 09:37:52,,,99.0
99,26-06-2024 09:38:08,2024-06-26 09:38:08,,,99.0
99,26-06-2024 09:38:24,2024-06-26 09:38:24,,,99.0
99,26-06-2024 09:38:26,2024-06-26 09:38:26,,,99.0
99,26-06-2024 09:38:43,2024-06-26 09:38:43,,,99.0
99,26-06-2024 09:38:58,2024-06-26 09:38:58,,,99.0
99,26-06-2024 09:39:15,2024-06-26 09:39:15,,,99.0
99,26-06-2024 09:39:32,2024-06-26 09:39:32,,,99.0
99,26-06-2024 09:39:48,2024-06-26 09:39:48,,,99.0
99,26-06-2024 09:40:06,2024-06-26 09:40:06,,,99.0
99,26-06-2024 09:40:21,2024-06-26 09:40:21,,,99.0
99,26-06-2024 09:40:36,2024-06-26 09:40:36,,,99.0
99,26-06-2024 09:40:53,2024-06-26 09:40:53,,,99.0
99,26-06-2024 09:41:09,2024-06-26 09:41:09,,,99.0
99,26-06-2024 09:41:11,2024-06-26 09:41:11,,,99.0
99,26-06-2024 09:41:27,2024-06-26 09:41:27,,,99.0
99,26-06-2024 09:41:44,2024-06-26 09:41:44,,,99.0
99,26-06-2024 09:42:01,2024-06-26 09:42:01,,,99.0
99,26-06-2024 09:42:16,2024-06-26 09:42:16,,,99.0
98,26-06-2024 09:42:33,2024-06-26 09:42:33,,,98.8
98,26-06-2024 09:42:50,2024-06-26 09:42:50,,,98.6
98,26-06-2024 09:43:06,2024-06-26 09:43:06,,,98.4
98,26-06-2024 09:43:22,2024-06-26 09:43:22,,,98.2
98,26-06-2024 09:43:38,2024-06-26 09:43:38,,,98.0
98,26-06-2024 09:43:39,2024-06-26 09:43:39,,,98.0
98,26-06-2024 09:43:56,2024-06-26 09:43:56,,,98.0
98,26-06-2024 09:44:11,2024-06-26 09:44:11,,,98.0
98,26-06-2024 09:44:29,2024-06-26 09:44:29,,,98.0
98,26-06-2024 09:44:45,2024-06-26 09:44:45,,,98.0
98,26-06-2024 09:45:01,2024-06-26 09:45:01,,,98.0
98,26-06-2024 09:45:19,2024-06-26 09:45:19,,,98.0
98,26-06-2024 09:45:34,2024-06-26 09:45:34,,,98.0
98,26-06-2024 09:45:51,2024-06-26 09:45:51,,,98.0
98,26-06-2024 09:46:07,2024-06-26 09:46:07,,,98.0
98,26-06-2024 09:46:22,2024-06-26 09:46:22,,,98.0
98,26-06-2024 09:46:39,2024-06-26 09:46:39,,,98.0
98,26-06-2024 09:46:40,2024-06-26 09:46:40,,,98.0
98,26-06-2024 09:46:58,2024-06-26 09:46:58,,,98.0
98,26-06-2024 09:47:14,2024-06-26 09:47:14,,,98.0
98,26-06-2024 09:47:29,2024-06-26 09:47:29,,,98.0
98,26-06-2024 09:47:46,2024-06-26 09:47:46,,,98.0
98,26-06-2024 09:48:03,2024-06-26 09:48:03,,,98.0
98,26-06-2024 09:48:19,2024-06-26 09:48:19,,,98.0
98,26-06-2024 09:48:37,2024-06-26 09:48:37,,,98.0
98,26-06-2024 09:48:51,2024-06-26 09:48:51,,,98.0
98,26-06-2024 09:49:07,2024-06-26 09:49:07,,,98.0
98,26-06-2024 09:49:24,2024-06-26 09:49:24,,,98.0
98,26-06-2024 09:49:25,2024-06-26 09:49:25,,,98.0
98,26-06-2024 09:49:42,2024-06-26 09:49:42,,,98.0
98,26-06-2024 09:49:58,2024-06-26 09:49:58,,,98.0
98,26-06-2024 09:50:16,2024-06-26 09:50:16,,,98.0
98,26-06-2024 09:50:31,2024-06-26 09:50:31,,,98.0
98,26-06-2024 09:50:47,2024-06-26 09:50:47,,,98.0
98,26-06-2024 09:51:04,2024-06-26 09:51:04,,,98.0
98,26-06-2024 09:51:21,2024-06-26 09:51:21,,,98.0
98,26-06-2024 09:51:37,2024-06-26 09:51:37,,,98.0
98,26-06-2024 09:51:52,2024-06-26 09:51:52,,,98.0
98,26-06-2024 09:52:09,2024-06-26 09:52:09,,,98.0
98,26-06-2024 09:52:10,2024-06-26 09:52:10,,,98.0
98,26-06-2024 09:52:28,2024-06-26 09:52:28,,,98.0
98,26-06-2024 09:52:43,2024-06-26 09:52:43,,,98.0
98,26-06-2024 09:52:59,2024-06-26 09:52:59,,,98.0
98,26-06-2024 09:53:16,2024-06-26 09:53:16,,,98.0
98,26-06-2024 09:53:33,2024-06-26 09:53:33,,,98.0
98,26-06-2024 09:53:49,2024-06-26 09:53:49,,,98.0
98,26-06-2024 09:54:07,2024-06-26 09:54:07,,,98.0
98,26-06-2024 09:54:21,2024-06-26 09:54:21,,,98.0
98,26-06-2024 09:54:37,2024-06-26 09:54:37,,,98.0
98,26-06-2024 09:54:54,2024-06-26 09:54:54,,,98.0
98,26-06-2024 09:54:55,2024-06-26 09:54:55,,,98.0
98,26-06-2024 09:55:11,2024-06-26 09:55:11,,,98.0
98,26-06-2024 09:55:29,2024-06-26 09:55:29,,,98.0
98,26-06-2024 09:55:44,2024-06-26 09:55:44,,,98.0
98,26-06-2024 09:56:00,2024-06-26 09:56:00,,,98.0
98,26-06-2024 09:56:18,2024-06-26 09:56:18,,,98.0
98,26-06-2024 09:56:34,2024-06-26 09:56:34,,,98.0
98,26-06-2024 09:56:50,2024-06-26 09:56:50,,,98.0
98,26-06-2024 09:57:07,2024-06-26 09:57:07,,,98.0
98,26-06-2024 09:57:22,2024-06-26 09:57:22,,,98.0
97,26-06-2024 09:57:38,2024-06-26 09:57:38,,,97.8
98,26-06-2024 09:57:40,2024-06-26 09:57:40,,,97.8
98,26-06-2024 09:57:56,2024-06-26 09:57:56,,,97.8
98,26-06-2024 09:58:12,2024-06-26 09:58:12,,,97.8
98,26-06-2024 09:58:30,2024-06-26 09:58:30,,,97.8
97,26-06-2024 09:58:47,2024-06-26 09:58:47,,,97.8
97,26-06-2024 09:59:02,2024-06-26 09:59:02,,,97.6
97,26-06-2024 09:59:18,2024-06-26 09:59:18,,,97.4
97,26-06-2024 09:59:35,2024-06-26 09:59:35,,,97.2
97,26-06-2024 09:59:52,2024-06-26 09:59:52,,,97.0
97,26-06-2024 10:00:07,2024-06-26 10:00:07,,,97.0
97,26-06-2024 10:00:23,2024-06-26 10:00:23,,,97.0
97,26-06-2024 10:00:26,2024-06-26 10:00:26,,,97.0
97,26-06-2024 10:00:41,2024-06-26 10:00:41,,,97.0
97,26-06-2024 10:00:58,2024-06-26 10:00:58,,,97.0
97,26-06-2024 10:01:14,2024-06-26 10:01:14,,,97.0
97,26-06-2024 10:01:31,2024-06-26 10:01:31,,,97.0
97,26-06-2024 10:01:47,2024-06-26 10:01:47,,,97.0
97,26-06-2024 10:02:05,2024-06-26 10:02:05,,,97.0
97,26-06-2024 10:02:20,2024-06-26 10:02:20,,,97.0
97,26-06-2024 10:02:36,2024-06-26 10:02:36,,,97.0
97,26-06-2024 10:02:52,2024-06-26 10:02:52,,,97.0
97,26-06-2024 10:03:08,2024-06-26 10:03:08,,,97.0
97,26-06-2024 10:03:10,2024-06-26 10:03:10,,,97.0
97,26-06-2024 10:03:26,2024-06-26 10:03:26,,,97.0
97,26-06-2024 10:03:44,2024-06-26 10:03:44,,,97.0
97,26-06-2024 10:03:59,2024-06-26 10:03:59,,,97.0
97,26-06-2024 10:04:14,2024-06-26 10:04:14,,,97.0
97,26-06-2024 10:04:32,2024-06-26 10:04:32,,,97.0
97,26-06-2024 10:04:48,2024-06-26 10:04:48,,,97.0
97,26-06-2024 10:05:05,2024-06-26 10:05:05,,,97.0
97,26-06-2024 10:05:21,2024-06-26 10:05:21,,,97.0
97,26-06-2024 10:05:37,2024-06-26 10:05:37,,,97.0
97,26-06-2024 10:05:53,2024-06-26 10:05:53,,,97.0
97,26-06-2024 10:05:54,2024-06-26 10:05:54,,,97.0
97,26-06-2024 10:06:11,2024-06-26 10:06:11,,,97.0
97,26-06-2024 10:06:28,2024-06-26 10:06:28,,,97.0
97,26-06-2024 10:06:43,2024-06-26 10:06:43,,,97.0
97,26-06-2024 10:07:00,2024-06-26 10:07:00,,,97.0
97,26-06-2024 10:07:17,2024-06-26 10:07:17,,,97.0
97,26-06-2024 10:07:34,2024-06-26 10:07:34,,,97.0
97,26-06-2024 10:07:49,2024-06-26 10:07:49,,,97.0
97,26-06-2024 10:08:07,2024-06-26 10:08:07,,,97.0
97,26-06-2024 10:08:22,2024-06-26 10:08:22,,,97.0
97,26-06-2024 10:08:38,2024-06-26 10:08:38,,,97.0
97,26-06-2024 10:08:54,2024-06-26 10:08:54,,,97.0
97,26-06-2024 10:08:57,2024-06-26 10:08:57,,,97.0
97,26-06-2024 10:09:12,2024-06-26 10:09:12,,,97.0
97,26-06-2024 10:09:28,2024-06-26 10:09:28,,,97.0
97,26-06-2024 10:09:45,2024-06-26 10:09:45,,,97.0
97,26-06-2024 10:10:02,2024-06-26 10:10:02,,,97.0
97,26-06-2024 10:10:18,2024-06-26 10:10:18,,,97.0
97,26-06-2024 10:10:35,2024-06-26 10:10:35,,,97.0
97,26-06-2024 10:10:52,2024-06-26 10:10:52,,,97.0
96,26-06-2024 10:11:06,2024-06-26 10:11:06,,,96.8
96,26-06-2024 10:11:23,2024-06-26 10:11:23,,,96.6
96,26-06-2024 10:11:24,2024-06-26 10:11:24,,,96.4
96,26-06-2024 10:11:40,2024-06-26 10:11:40,,,96.2
96,26-06-2024 10:11:57,2024-06-26 10:11:57,,,96.0
96,26-06-2024 10:12:14,2024-06-26 10:12:14,,,96.0
96,26-06-2024 10:12:30,2024-06-26 10:12:30,,,96.0
96,26-06-2024 10:12:48,2024-06-26 10:12:48,,,96.0
96,26-06-2024 10:13:02,2024-06-26 10:13:02,,,96.0
96,26-06-2024 10:13:20,2024-06-26 10:13:20,,,96.0
96,26-06-2024 10:13:36,2024-06-26 10:13:36,,,96.0
96,26-06-2024 10:13:52,2024-06-26 10:13:52,,,96.0
96,26-06-2024 10:14:08,2024-06-26 10:14:08,,,96.0
96,26-06-2024 10:14:10,2024-06-26 10:14:10,,,96.0
96,26-06-2024 10:14:26,2024-06-26 10:14:26,,,96.0
96,26-06-2024 10:14:42,2024-06-26 10:14:42,,,96.0
96,26-06-2024 10:14:58,2024-06-26 10:14:58,,,96.0
96,26-06-2024 10:15:15,2024-06-26 10:15:15,,,96.0
96,26-06-2024 10:15:32,2024-06-26 10:15:32,,,96.0
96,26-06-2024 10:15:49,2024-06-26 10:15:49,,,96.0
96,26-06-2024 10:16:05,2024-06-26 10:16:05,,,96.0
96,26-06-2024 10:16:20,2024-06-26 10:16:20,,,96.0
96,26-06-2024 10:16:37,2024-06-26 10:16:37,,,96.0
96,26-06-2024 10:16:53,2024-06-26 10:16:53,,,96.0
96,26-06-2024 10:17:09,2024-06-26 10:17:09,,,96.0
96,26-06-2024 10:17:10,2024-06-26 10:17:10,,,96.0
96,26-06-2024 10:17:27,2024-06-26 10:17:27,,,96.0
96,26-06-2024 10:17:45,2024-06-26 10:17:45,,,96.0
96,26-06-2024 10:17:59,2024-06-26 10:17:59,,,96.0
96,26-06-2024 10:18:16,2024-06-26 10:18:16,,,96.0
96,26-06-2024 10:18:33,2024-06-26 10:18:33,,,96.0
96,26-06-2024 10:18:49,2024-06-26 10:18:49,,,96.0
96,26-06-2024 10:19:05,2024-06-26 10:19:05,,,96.0
96,26-06-2024 10:19:22,2024-06-26 10:19:22,,,96.0
96,26-06-2024 10:19:38,2024-06-26 10:19:38,,,96.0
96,26-06-2024 10:19:54,2024-06-26 10:19:54,,,96.0
96,26-06-2024 10:20:10,2024-06-26 10:20:10,,,96.0
96,26-06-2024 10:20:13,2024-06-26 10:20:13,,,96.0
96,26-06-2024 10:20:28,2024-06-26 10:20:28,,,96.0
96,26-06-2024 10:20:44,2024-06-26 10:20:44,,,96.0
96,26-06-2024 10:21:01,2024-06-26 10:21:01,,,96.0
96,26-06-2024 10:21:18,2024-06-26 10:21:18,,,96.0
96,26-06-2024 10:21:34,2024-06-26 10:21:34,,,96.0
96,26-06-2024 10:21:51,2024-06-26 10:21:51,,,96.0
96,26-06-2024 10:22:08,2024-06-26 10:22:08,,,96.0
96,26-06-2024 10:22:22,2024-06-26 10:22:22,,,96.0
96,26-06-2024 10:22:39,2024-06-26 10:22:39,,,96.0
96,26-06-2024 10:22:40,2024-06-26 10:22:40,,,96.0
96,26-06-2024 10:22:56,2024-06-26 10:22:56,,,96.0
96,26-06-2024 10:23:13,2024-06-26 10:23:13,,,96.0
96,26-06-2024 10:23:30,2024-06-26 10:23:30,,,96.0
96,26-06-2024 10:23:47,2024-06-26 10:23:47,,,96.0
96,26-06-2024 10:24:02,2024-06-26 10:24:02,,,96.0
96,26-06-2024 10:24:19,2024-06-26 10:24:19,,,96.0
96,26-06-2024 10:24:36,2024-06-26 10:24:36,,,96.0
96,26-06-2024 10:24:52,2024-06-26 10:24:52,,,96.0
96,26-06-2024 10:25:08,2024-06-26 10:25:08,,,96.0
96,26-06-2024 10:25:24,2024-06-26 10:25:24,,,96.0
96,26-06-2024 10:25:26,2024-06-26 10:25:26,,,96.0
96,26-06-2024 10:25:42,2024-06-26 10:25:42,,,96.0
96,26-06-2024 10:25:57,2024-06-26 10:25:57,,,96.0
96,26-06-2024 10:26:15,2024-06-26 10:26:15,,,96.0
96,26-06-2024 10:26:31,2024-06-26 10:26:31,,,96.0
96,26-06-2024 10:26:48,2024-06-26 10:26:48,,,96.0
96,26-06-2024 10:27:05,2024-06-26 10:27:05,,,96.0
96,26-06-2024 10:27:19,2024-06-26 10:27:19,,,96.0
96,26-06-2024 10:27:37,2024-06-26 10:27:37,,,96.0
96,26-06-2024 10:27:53,2024-06-26 10:27:53,,,96.0
96,26-06-2024 10:28:09,2024-06-26 10:28:09,,,96.0
96,26-06-2024 10:28:25,2024-06-26 10:28:25,,,96.0
96,26-06-2024 10:28:26,2024-06-26 10:28:26,,,96.0
96,26-06-2024 10:29:16,2024-06-26 10:29:16,,,96.0
96,26-06-2024 10:29:32,2024-06-26 10:29:32,,,96.0
96,26-06-2024 10:29:49,2024-06-26 10:29:49,,,96.0
96,26-06-2024 10:30:05,2024-06-26 10:30:05,,,96.0
96,26-06-2024 10:30:22,2024-06-26 10:30:22,,,96.0
96,26-06-2024 10:30:38,2024-06-26 10:30:38,,,96.0
96,26-06-2024 10:30:53,2024-06-26 10:30:53,,,96.0
96,26-06-2024 10:31:11,2024-06-26 10:31:11,,,96.0
96,26-06-2024 10:31:27,2024-06-26 10:31:27,,,96.0
96,26-06-2024 10:31:44,2024-06-26 10:31:44,,,96.0
96,26-06-2024 10:32:01,2024-06-26 10:32:01,,,96.0
96,26-06-2024 10:32:18,2024-06-26 10:32:18,,,96.0
96,26-06-2024 10:32:35,2024-06-26 10:32:35,,,96.0
96,26-06-2024 10:32:50,2024-06-26 10:32:50,,,96.0
96,26-06-2024 10:33:06,2024-06-26 10:33:06,,,96.0
96,26-06-2024 10:33:23,2024-06-26 10:33:23,,,96.0
95,26-06-2024 10:33:38,2024-06-26 10:33:38,,,95.8
95,26-06-2024 10:33:55,2024-06-26 10:33:55,,,95.6
95,26-06-2024 10:33:57,2024-06-26 10:33:57,,,95.4
95,26-06-2024 10:34:12,2024-06-26 10:34:12,,,95.2
95,26-06-2024 10:34:29,2024-06-26 10:34:29,,,95.0
95,26-06-2024 10:34:47,2024-06-26 10:34:47,,,95.0
95,26-06-2024 10:35:02,2024-06-26 10:35:02,,,95.0
95,26-06-2024 10:35:18,2024-06-26 10:35:18,,,95.0
95,26-06-2024 10:35:35,2024-06-26 10:35:35,,,95.0
95,26-06-2024 10:35:52,2024-06-26 10:35:52,,,95.0
95,26-06-2024 10:36:08,2024-06-26 10:36:08,,,95.0
95,26-06-2024 10:36:23,2024-06-26 10:36:23,,,95.0
95,26-06-2024 10:36:40,2024-06-26 10:36:40,,,95.0
95,26-06-2024 10:36:42,2024-06-26 10:36:42,,,95.0
95,26-06-2024 10:36:58,2024-06-26 10:36:58,,,95.0
95,26-06-2024 10:37:14,2024-06-26 10:37:14,,,95.0
95,26-06-2024 10:37:30,2024-06-26 10:37:30,,,95.0
95,26-06-2024 10:37:47,2024-06-26 10:37:47,,,95.0
95,26-06-2024 10:38:21,2024-06-26 10:38:21,,,95.0
95,26-06-2024 10:38:36,2024-06-26 10:38:36,,,95.0
95,26-06-2024 10:38:53,2024-06-26 10:38:53,,,95.0
95,26-06-2024 10:39:08,2024-06-26 10:39:08,,,95.0
95,26-06-2024 10:39:25,2024-06-26 10:39:25,,,95.0
95,26-06-2024 10:39:26,2024-06-26 10:39:26,,,95.0
95,26-06-2024 10:39:43,2024-06-26 10:39:43,,,95.0
95,26-06-2024 10:40:01,2024-06-26 10:40:01,,,95.0
95,26-06-2024 10:40:15,2024-06-26 10:40:15,,,95.0
95,26-06-2024 10:40:32,2024-06-26 10:40:32,,,95.0
95,26-06-2024 10:40:49,2024-06-26 10:40:49,,,95.0
95,26-06-2024 10:41:05,2024-06-26 10:41:05,,,95.0
95,26-06-2024 10:41:22,2024-06-26 10:41:22,,,95.0
94,26-06-2024 10:41:38,2024-06-26 10:41:38,,,94.8
94,26-06-2024 10:41:53,2024-06-26 10:41:53,,,94.6
94,26-06-2024 10:41:55,2024-06-26 10:41:55,,,94.4
94,26-06-2024 10:42:10,2024-06-26 10:42:10,,,94.2
94,26-06-2024 10:42:29,2024-06-26 10:42:29,,,94.0
94,26-06-2024 10:42:44,2024-06-26 10:42:44,,,94.0
94,26-06-2024 10:43:00,2024-06-26 10:43:00,,,94.0
94,26-06-2024 10:43:17,2024-06-26 10:43:17,,,94.0
94,26-06-2024 10:43:34,2024-06-26 10:43:34,,,94.0
94,26-06-2024 10:43:50,2024-06-26 10:43:50,,,94.0
94,26-06-2024 10:44:08,2024-06-26 10:44:08,,,94.0
94,26-06-2024 10:44:22,2024-06-26 10:44:22,,,94.0
94,26-06-2024 10:44:38,2024-06-26 10:44:38,,,94.0
94,26-06-2024 10:44:55,2024-06-26 10:44:55,,,94.0
94,26-06-2024 10:44:56,2024-06-26 10:44:56,,,94.0
94,26-06-2024 10:45:13,2024-06-26 10:45:13,,,94.0
94,26-06-2024 10:45:29,2024-06-26 10:45:29,,,94.0
94,26-06-2024 10:45:46,2024-06-26 10:45:46,,,94.0
94,26-06-2024 10:46:01,2024-06-26 10:46:01,,,94.0
94,26-06-2024 10:46:19,2024-06-26 10:46:19,,,94.0
94,26-06-2024 10:46:35,2024-06-26 10:46:35,,,94.0
94,26-06-2024 10:46:52,2024-06-26 10:46:52,,,94.0
94,26-06-2024 10:47:08,2024-06-26 10:47:08,,,94.0
94,26-06-2024 10:47:24,2024-06-26 10:47:24,,,94.0
94,26-06-2024 10:47:40,2024-06-26 10:47:40,,,94.0
94,26-06-2024 10:47:41,2024-06-26 10:47:41,,,94.0
94,26-06-2024 10:47:57,2024-06-26 10:47:57,,,94.0
94,26-06-2024 10:48:14,2024-06-26 10:48:14,,,94.0
94,26-06-2024 10:48:30,2024-06-26 10:48:30,,,94.0
94,26-06-2024 10:48:48,2024-06-26 10:48:48,,,94.0
94,26-06-2024 10:49:02,2024-06-26 10:49:02,,,94.0
94,26-06-2024 10:49:20,2024-06-26 10:49:20,,,94.0
94,26-06-2024 10:49:37,2024-06-26 10:49:37,,,94.0
94,26-06-2024 10:49:53,2024-06-26 10:49:53,,,94.0
94,26-06-2024 10:50:09,2024-06-26 10:50:09,,,94.0
94,26-06-2024 10:50:24,2024-06-26 10:50:24,,,94.0
94,26-06-2024 10:50:27,2024-06-26 10:50:27,,,94.0
94,26-06-2024 10:50:42,2024-06-26 10:50:42,,,94.0
94,26-06-2024 10:50:59,2024-06-26 10:50:59,,,94.0
94,26-06-2024 10:51:15,2024-06-26 10:51:15,,,94.0
94,26-06-2024 10:51:32,2024-06-26 10:51:32,,,94.0
94,26-06-2024 10:51:48,2024-06-26 10:51:48,,,94.0
94,26-06-2024 10:52:05,2024-06-26 10:52:05,,,94.0
94,26-06-2024 10:52:21,2024-06-26 10:52:21,,,94.0
94,26-06-2024 10:52:37,2024-06-26 10:52:37,,,94.0
94,26-06-2024 10:52:54,2024-06-26 10:52:54,,,94.0
94,26-06-2024 10:53:10,2024-06-26 10:53:10,,,94.0
94,26-06-2024 10:53:26,2024-06-26 10:53:26,,,94.0
94,26-06-2024 10:53:42,2024-06-26 10:53:42,,,94.0
94,26-06-2024 10:53:45,2024-06-26 10:53:45,,,94.0
93,26-06-2024 10:54:01,2024-06-26 10:54:01,,,93.8
93,26-06-2024 10:54:16,2024-06-26 10:54:16,,,93.6
93,26-06-2024 10:54:33,2024-06-26 10:54:33,,,93.4
93,26-06-2024 10:54:50,2024-06-26 10:54:50,,,93.2
93,26-06-2024 10:55:06,2024-06-26 10:55:06,,,93.0
93,26-06-2024 10:55:23,2024-06-26 10:55:23,,,93.0
93,26-06-2024 10:55:40,2024-06-26 10:55:40,,,93.0
93,26-06-2024 10:55:54,2024-06-26 10:55:54,,,93.0
93,26-06-2024 10:56:11,2024-06-26 10:56:11,,,93.0
93,26-06-2024 10:56:12,2024-06-26 10:56:12,,,93.0
93,26-06-2024 10:56:28,2024-06-26 10:56:28,,,93.0
93,26-06-2024 10:56:46,2024-06-26 10:56:46,,,93.0
93,26-06-2024 10:57:02,2024-06-26 10:57:02,,,93.0
93,26-06-2024 10:57:19,2024-06-26 10:57:19,,,93.0
93,26-06-2024 10:57:35,2024-06-26 10:57:35,,,93.0
93,26-06-2024 10:57:50,2024-06-26 10:57:50,,,93.0
93,26-06-2024 10:58:08,2024-06-26 10:58:08,,,93.0
93,26-06-2024 10:58:24,2024-06-26 10:58:24,,,93.0
92,26-06-2024 10:58:56,2024-06-26 10:58:56,,,92.8
93,26-06-2024 10:58:57,2024-06-26 10:58:57,,,92.8
93,26-06-2024 10:59:14,2024-06-26 10:59:14,,,92.8
92,26-06-2024 10:59:29,2024-06-26 10:59:29,,,92.6
92,26-06-2024 10:59:47,2024-06-26 10:59:47,,,92.4
92,26-06-2024 11:00:04,2024-06-26 11:00:04,,,92.4
92,26-06-2024 11:00:20,2024-06-26 11:00:20,,,92.2
92,26-06-2024 11:00:37,2024-06-26 11:00:37,,,92.0
92,26-06-2024 11:00:52,2024-06-26 11:00:52,,,92.0
92,26-06-2024 11:01:10,2024-06-26 11:01:10,,,92.0
92,26-06-2024 11:01:25,2024-06-26 11:01:25,,,92.0
92,26-06-2024 11:01:41,2024-06-26 11:01:41,,,92.0
92,26-06-2024 11:01:57,2024-06-26 11:01:57,,,92.0
92,26-06-2024 11:01:59,2024-06-26 11:01:59,,,92.0
92,26-06-2024 11:02:16,2024-06-26 11:02:16,,,92.0
92,26-06-2024 11:02:32,2024-06-26 11:02:32,,,92.0
92,26-06-2024 11:02:48,2024-06-26 11:02:48,,,92.0
92,26-06-2024 11:03:05,2024-06-26 11:03:05,,,92.0
92,26-06-2024 11:03:21,2024-06-26 11:03:21,,,92.0
92,26-06-2024 11:03:38,2024-06-26 11:03:38,,,92.0
92,26-06-2024 11:03:55,2024-06-26 11:03:55,,,92.0
91,26-06-2024 11:04:10,2024-06-26 11:04:10,,,91.8
91,26-06-2024 11:04:26,2024-06-26 11:04:26,,,91.6
91,26-06-2024 11:04:28,2024-06-26 11:04:28,,,91.4
91,26-06-2024 11:04:44,2024-06-26 11:04:44,,,91.2
91,26-06-2024 11:04:59,2024-06-26 11:04:59,,,91.0
91,26-06-2024 11:05:17,2024-06-26 11:05:17,,,91.0
91,26-06-2024 11:05:34,2024-06-26 11:05:34,,,91.0
91,26-06-2024 11:05:50,2024-06-26 11:05:50,,,91.0
91,26-06-2024 11:06:07,2024-06-26 11:06:07,,,91.0
91,26-06-2024 11:06:22,2024-06-26 11:06:22,,,91.0
91,26-06-2024 11:06:39,2024-06-26 11:06:39,,,91.0
91,26-06-2024 11:06:55,2024-06-26 11:06:55,,,91.0
91,26-06-2024 11:07:11,2024-06-26 11:07:11,,,91.0
91,26-06-2024 11:07:13,2024-06-26 11:07:13,,,91.0
91,26-06-2024 11:07:29,2024-06-26 11:07:29,,,91.0
91,26-06-2024 11:07:45,2024-06-26 11:07:45,,,91.0
91,26-06-2024 11:08:01,2024-06-26 11:08:01,,,91.0
91,26-06-2024 11:08:18,2024-06-26 11:08:18,,,91.0
90,26-06-2024 11:08:35,2024-06-26 11:08:35,,,90.8
90,26-06-2024 11:08:51,2024-06-26 11:08:51,,,90.6
90,26-06-2024 11:09:08,2024-06-26 11:09:08,,,90.4
90,26-06-2024 11:09:23,2024-06-26 11:09:23,,,90.2
90,26-06-2024 11:09:41,2024-06-26 11:09:41,,,90.0
90,26-06-2024 11:09:56,2024-06-26 11:09:56,,,90.0
90,26-06-2024 11:10:12,2024-06-26 11:10:12,,,90.0
90,26-06-2024 11:10:14,2024-06-26 11:10:14,,,90.0
90,26-06-2024 11:10:31,2024-06-26 11:10:31,,,90.0
90,26-06-2024 11:10:47,2024-06-26 11:10:47,,,90.0
90,26-06-2024 11:11:02,2024-06-26 11:11:02,,,90.0
90,26-06-2024 11:11:20,2024-06-26 11:11:20,,,90.0
